metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_duration,1775549831,2.9731,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,2.9731,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,1.7696,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,1.7696,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1003.1282,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,1.5934,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,1.5934,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1003.097,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,2.1553,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,1.5692,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0.5861,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1003.0232,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,3.1003,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,3.1003,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1004.8397,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,2.7455,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,2.7455,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1002.8225,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1003.3127,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1003.1305,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,2.0542,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,2.0542,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,3.334,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,3.334,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,3.3311,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,3.3311,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1002.6341,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,2.1544,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,2.1544,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
vus,1775549831,50,,,,,,,,,,,,,,,,
vus_max,1775549831,50,,,,,,,,,,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1004.8677,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1002.1846,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,3.4024,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,3.4024,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,2.1586,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,2.1586,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1002.2327,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1001.9359,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,2.1229,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,2.1229,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,1.6187,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,1.6187,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1004.2734,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549831,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549831,2.1259,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549831,2.1259,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549831,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549831,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549831,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549831,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549831,1003.648,,,,,,,,,spike_test,,,,,,,
iterations,1775549831,1,,,,,,,,,spike_test,,,,,,,
data_sent,1775549832,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549832,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549832,1002.6659,,,,,,,,,spike_test,,,,,,,
iterations,1775549832,1,,,,,,,,,spike_test,,,,,,,
http_reqs,1775549832,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549832,2.4747,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549832,2.4747,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549832,1,status is 200,,,,,,,,spike_test,,,,,,,
http_reqs,1775549832,1,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_duration,1775549832,2.2196,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_blocked,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_connecting,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_tls_handshaking,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_sending,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_waiting,1775549832,2.2196,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_receiving,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
http_req_failed,1775549832,0,,,,TRUE,,GET,http://localhost:3000/movies,HTTP/1.1,spike_test,,200,,,http://localhost:3000/movies,,
checks,1775549832,1,status is 200,,,,,,,,spike_test,,,,,,,
data_sent,1775549832,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549832,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549832,1003.0384,,,,,,,,,spike_test,,,,,,,
iterations,1775549832,1,,,,,,,,,spike_test,,,,,,,
data_sent,1775549832,76,,,,,,,,,spike_test,,,,,,,
data_received,1775549832,886,,,,,,,,,spike_test,,,,,,,
iteration_duration,1775549832,1002.1984,,,,,,,,,spike_test,,,,,,,
iterations,1775549832,1,,,,,,,,,spike_test,,,,,,,
